Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,subject_to_ll44,Financing Type
67317,11-39 49TH AVENUE,2018-05-24T00:00:00.000,438760,1939-11-01T00:00:00.000,49 AVENUE,Queens,11101,4000610055,4607276,QN-02,26,701,QN0201,40.74273,-73.950278,40.742884,-73.949943,2019-05-03T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,59.0,,23.0,26.0,6.0,4.0,,,,,59.0,,59.0,194,Multifamily Incentives Program,2019-05-03T00:00:00.000,No,421a,False,Not Subject to LL44
67318,"FREDRICK OLMSTEAD, THE",2018-05-23T00:00:00.000,977988,564,ST JOHNS PLACE,Brooklyn,11238,3011780026,3426032,BK-08,35,217,BK0802,40.672871,-73.959559,40.672492,-73.959073,2019-07-22T00:00:00.000,New Construction,No,Non Prevailing Wage,,,40.0,,,,,30.0,10.0,,,,,,40.0,,40.0,193,Multifamily Incentives Program,2019-07-22T00:00:00.000,No,421a,False,Not Subject to LL44
67319,806 ST JOHNS PLACE,2018-05-22T00:00:00.000,982142,806,ST JOHNS PLACE,Brooklyn,11216,3012540026,3426953,BK-08,35,31702,BK0802,40.671688,-73.951398,40.671402,-73.951622,2018-09-28T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,8.0,,,4.0,4.0,,,,,,8.0,,8.0,26,Multifamily Incentives Program,2018-09-28T00:00:00.000,No,421a,False,Not Subject to LL44
67320,951 MADISON STREET APARTMENTS,2018-05-21T00:00:00.000,909545,951,MADISON STREET,Brooklyn,11221,3033577501,3425111,BK-04,37,397,BK0402,40.6886,-73.919442,40.688627,-73.91972,2019-11-22T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,12.0,,,6.0,6.0,,,,,,12.0,,12.0,37,Multifamily Incentives Program,2019-11-22T00:00:00.000,No,421a,False,Not Subject to LL44
67321,1544 NOSTRAND AVENUE,2018-05-18T00:00:00.000,983883,1544,NOSTRAND AVENUE,Brooklyn,11226,3051110041,3117403,BK-17,40,824,BK1701,40.648515,-73.949336,40.648469,-73.94965,2019-04-24T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,3.0,,,1.0,2.0,,,,,,3.0,,3.0,10,Multifamily Incentives Program,2019-04-24T00:00:00.000,No,421a,False,Not Subject to LL44
67322,LINCOLN PARK APARTMENTS,2018-05-17T00:00:00.000,982705,31,LINCOLN ROAD,Brooklyn,11225,3050240074,3000000,BK-09,40,327,BK0902,40.660776,-73.961527,40.6611,-73.961855,2018-08-09T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,27.0,,6.0,6.0,15.0,,,,,,27.0,,27.0,90,Multifamily Incentives Program,2018-08-09T00:00:00.000,No,421a,False,Not Subject to LL44
67323,THREE TWO ONE,2018-05-16T00:00:00.000,398980,321,WYTHE AVENUE,Brooklyn,11249,3024160001,3425680,BK-01,34,551,BK0102,40.71394,-73.965288,40.713808,-73.964776,2019-05-03T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,39.0,,,17.0,22.0,,,,,,39.0,,39.0,130,Multifamily Incentives Program,2019-05-03T00:00:00.000,No,421a,False,Not Subject to LL44
67324,56 BOX STREET,2018-05-15T00:00:00.000,211203,56,BOX STREET,Brooklyn,11222,3024830017,3063714,BK-01,33,57901,BK0101,40.737379,-73.954309,40.737176,-73.954259,2018-06-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,6.0,,,3.0,3.0,,,,,,6.0,,6.0,20,Multifamily Incentives Program,2018-06-29T00:00:00.000,No,421a,False,Not Subject to LL44
67325,GLORIA LINDEN,2018-05-14T00:00:00.000,327731,359,LINDEN STREET,Brooklyn,11237,3033280040,3426920,BK-04,37,441,BK0401,40.699802,-73.913128,40.700035,-73.91324,2018-05-14T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,4.0,,,2.0,2.0,,,,,,4.0,,4.0,13,Multifamily Incentives Program,2018-05-14T00:00:00.000,No,421a,False,Not Subject to LL44
67327,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-13,27,,,,,,,2018-06-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2018-06-29T00:00:00.000,No,,False,Not Subject to LL44
67328,CONFIDENTIAL,2017-10-11T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2017-10-11T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2017-10-11T00:00:00.000,No,,False,Not Subject to LL44
67336,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-12,28,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67337,212 LINDEN BLVD,2018-04-18T00:00:00.000,977366,212,LINDEN BOULEVARD,Brooklyn,11226,3050880025,3426720,BK-17,40,820,BK1701,40.652565,-73.95107,40.652268,-73.950998,2018-06-19T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,7.0,,1.0,2.0,4.0,,,,,,7.0,,7.0,24,Multifamily Incentives Program,2018-06-19T00:00:00.000,No,421a,False,Not Subject to LL44
67338,2802 KINGS HIGHWAY APARTMENTS,2018-04-13T00:00:00.000,967870,2812,KINGS HIGHWAY,Brooklyn,11229,3076897502,3211211,BK-15,46,642,BK1502,40.614918,-73.946368,40.614687,-73.946149,2018-07-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,9.0,,,4.0,5.0,,,,,,9.0,,9.0,29,Multifamily Incentives Program,2018-07-23T00:00:00.000,No,421a,False,Not Subject to LL44
67339,10 WEST 132 STREET APARTMENTS,2018-04-12T00:00:00.000,40385,10,WEST 132 STREET,Manhattan,10037,1017290043,1089444,MN-10,9,208,MN1002,40.811124,-73.939683,40.810937,-73.939878,2019-09-13T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,5.0,,2.0,3.0,,,,,,,5.0,,5.0,16,Multifamily Incentives Program,2019-09-13T00:00:00.000,No,421a,False,Not Subject to LL44
67340,325 LAFAYETTE AVENUE APARTMENTS,2018-04-05T00:00:00.000,987604,325,LAFAYETTE AVENUE,Brooklyn,11238,3019337501,3055380,BK-02,35,193,BK0204,40.688594,-73.962568,40.688841,-73.962625,2019-11-27T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,35.0,,14.0,13.0,8.0,,,,,,35.0,,35.0,116,Multifamily Incentives Program,2019-11-27T00:00:00.000,No,421a,False,Not Subject to LL44
67341,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-13,23,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67342,961 WILLOUGHBY AVENUE,2018-03-20T00:00:00.000,970721,961,WILLOUGHBY  AVENUE,Brooklyn,11221,3031830052,3421356,BK-04,34,391,BK0401,40.697945,-73.930484,40.698178,-73.930751,2019-12-11T00:00:00.000,New Construction,No,Non Prevailing Wage,,,13.0,,,,3.0,3.0,7.0,,,,,,13.0,,13.0,63,Multifamily Incentives Program,2019-12-11T00:00:00.000,No,421a,False,Not Subject to LL44
67343,200 EAST 95 STREET,2018-03-16T00:00:00.000,957179,1693,3 AVENUE,Manhattan,10128,1015407503,1000000,MN-08,5,15601,MN0803,40.784417,-73.949883,40.784104,-73.949709,2019-12-17T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,21.0,,5.0,5.0,11.0,,,,,,,21.0,21.0,104,Multifamily Incentives Program,2019-12-17T00:00:00.000,No,421a,False,Not Subject to LL44
67345,246 JOHNSON AVENUE,2018-03-12T00:00:00.000,974996,246,JOHNSON AVENUE,Brooklyn,11206,3030730006,3426895,BK-01,34,49302,BK0104,40.706993,-73.938857,40.706771,-73.939063,2018-03-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,,6.0,,,,,3.0,3.0,,,,,,6.0,,6.0,30,Multifamily Incentives Program,2018-03-12T00:00:00.000,No,421a,False,Not Subject to LL44
67346,690 BUSHWICK RESIDENCE,2018-03-06T00:00:00.000,969456,690,BUSHWICK AVENUE,Brooklyn,11221,3032040030,3426017,BK-04,34,393,BK0401,40.696872,-73.931488,40.696614,-73.931726,2018-08-09T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,6.0,,,,3.0,3.0,,,,,,6.0,,6.0,20,Multifamily Incentives Program,2018-08-09T00:00:00.000,No,421a,False,Not Subject to LL44
67347,626 EAST 223 STREET,2018-02-22T00:00:00.000,971954,626,EAST 223 STREET,Bronx,10466,2048240052,2129413,BX-12,12,394,BX1201,40.887101,-73.863491,40.887008,-73.863828,2018-11-28T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,,2.0,8,Multifamily Incentives Program,2018-11-28T00:00:00.000,No,421a,False,Not Subject to LL44
67348,CONFIDENTIAL,2018-06-21T00:00:00.000,,----,----,Queens,,,,QN-13,31,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,1,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67349,615 ST JOHN'S PLACE APARTMENTS,2018-02-15T00:00:00.000,981750,615,ST JOHN'S PLACE,Brooklyn,11238,3011750067,3426021,BK-08,35,217,BK0802,40.672525,-73.957818,40.672796,-73.957818,2018-07-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3.0,7,Multifamily Incentives Program,2018-07-23T00:00:00.000,No,421a,False,Not Subject to LL44
67350,524 EAST 14TH STREET,2018-02-09T00:00:00.000,6361,222,AVENUE A,Manhattan,10009,1004077503,1090249,MN-03,2,34,MN0303,40.730102,-73.980574,40.729844,-73.979853,2018-10-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,,16.0,,34.0,,12.0,13.0,25.0,,,,,,50.0,,50.0,160,Multifamily Incentives Program,2018-10-23T00:00:00.000,No,421a,False,Not Subject to LL44
67351,876 BERGEN STREET,2018-02-06T00:00:00.000,982109,876,BERGEN STREET,Brooklyn,11238,3011490017,3427019,BK-08,35,305,BK0802,40.677323,-73.958266,40.677073,-73.958389,2019-04-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,5.0,,,5.0,,,,,,,5.0,,5.0,16,Multifamily Incentives Program,2019-04-10T00:00:00.000,No,421a,False,Not Subject to LL44
67352,111 EAST 115TH STREET,2018-01-08T00:00:00.000,966845,109,EAST 115 STREET,Manhattan,10029,1016430005,1089702,MN-11,8,182,MN1102,40.798456,-73.943335,40.798588,-73.943132,2018-06-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,10.0,,1.0,4.0,5.0,,,,,,10.0,,10.0,32,Multifamily Incentives Program,2018-06-29T00:00:00.000,No,421a,False,Not Subject to LL44
67353,517 WEST 134 STREET,2018-01-02T00:00:00.000,966936,517,WEST 134 STREET,Manhattan,10031,1019880018,1089415,MN-09,7,22301,MN0902,40.818829,-73.95412,40.818964,-73.953867,2019-12-17T00:00:00.000,New Construction,No,Non Prevailing Wage,,,5.0,,,,,4.0,1.0,,,,,,5.0,,5.0,23,Multifamily Incentives Program,2019-12-17T00:00:00.000,No,421a,False,Not Subject to LL44
67354,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-13,23,,,,,,,,Preservation,No,Non Prevailing Wage,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1,Homeowner Assistance Program,,No,,False,Not Subject to LL44
67356,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-13,31,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67357,993-995 UNION AVENUE CLUSTER,2020-12-22T00:00:00.000,92365,1042,LONGFELLOW AVENUE,Bronx,10459,2027560071,2006263,BX-02,17,119,BX0202,40.824416,-73.887695,40.824495,-73.887424,2023-03-31T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,4.0,,,,2.0,1.0,1.0,,,,,,4.0,4.0,4,Multifamily Finance Program,2023-07-20T00:00:00.000,No,Article XI,True,HPD Financed
67357,993-995 UNION AVENUE CLUSTER,2020-12-22T00:00:00.000,116493,774,UNION AVENUE,Bronx,10455,2026760036,2004986,BX-01,17,79,BX0102,40.818266,-73.903519,40.818219,-73.903211,2023-03-31T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,25.0,,1.0,,1.0,17.0,8.0,,,,,1.0,25.0,26.0,26,Multifamily Finance Program,2023-07-20T00:00:00.000,No,Article XI,True,HPD Financed
67357,993-995 UNION AVENUE CLUSTER,2020-12-22T00:00:00.000,116557,993,UNION AVENUE,Bronx,10459,2026690041,2004845,BX-03,17,133,BX0301,40.823778,-73.90144,40.823655,-73.901906,2023-07-20T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,20.0,,1.0,,1.0,2.0,10.0,8.0,,,,1.0,20.0,21.0,21,Multifamily Finance Program,2023-07-20T00:00:00.000,No,Article XI,True,HPD Financed
67357,993-995 UNION AVENUE CLUSTER,2020-12-22T00:00:00.000,116558,995,UNION AVENUE,Bronx,10459,2026690040,2004844,BX-03,17,133,BX0301,40.823814,-73.901426,40.823778,-73.901856,2023-07-20T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,20.0,,,,,3.0,10.0,7.0,,,,,20.0,20.0,20,Multifamily Finance Program,2023-07-20T00:00:00.000,No,Article XI,True,HPD Financed
67358,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-09,32,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67359,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,,2.0,,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67362,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2018-07-23T00:00:00.000,Preservation,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2018-07-23T00:00:00.000,No,,False,Not Subject to LL44
67364,CONFIDENTIAL,2018-06-25T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46,,,,,,,2018-09-13T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1,Homeowner Assistance Program,2018-09-13T00:00:00.000,No,,False,Not Subject to LL44
67365,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Brooklyn,,,,BK-17,41,,,,,,,2018-08-02T00:00:00.000,Preservation,No,Non Prevailing Wage,,,4.0,,,,,,4.0,,,,,,,4.0,4.0,4,Homeowner Assistance Program,2018-08-02T00:00:00.000,No,,False,Not Subject to LL44
67367,BEACH 21ST STREET,2019-12-20T00:00:00.000,992168,1047,BEACH 21 STREET,Queens,11691,4157050069,4622929,QN-14,31,100803,QN1401,40.603358,-73.753866,40.603639,-73.754139,2024-04-11T00:00:00.000,New Construction,No,Non Prevailing Wage,23.0,88.0,112.0,,,1.0,35.0,85.0,71.0,33.0,,,,,224.0,,224.0,224,Multifamily Finance Program,2024-04-11T00:00:00.000,No,Article XI,True,HPD Financed
67368,CONFIDENTIAL,2018-06-04T00:00:00.000,,----,----,Queens,,,,QN-05,34,,,,,,,2019-03-06T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2019-03-06T00:00:00.000,No,,False,Not Subject to LL44
67369,CONFIDENTIAL,2018-06-28T00:00:00.000,,----,----,Bronx,,,,BX-12,12,,,,,,,2018-08-30T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,,2.0,,,,,2.0,2.0,2,Homeowner Assistance Program,2018-08-30T00:00:00.000,No,,False,Not Subject to LL44
67370,CONFIDENTIAL,2018-06-20T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,,2.0,,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67373,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Brooklyn,,,,BK-16,41,,,,,,,2018-10-15T00:00:00.000,Preservation,No,Non Prevailing Wage,,,2.0,,,,,,,,,,,2.0,,2.0,2.0,2,Homeowner Assistance Program,2018-10-15T00:00:00.000,No,,False,Not Subject to LL44
67375,CONFIDENTIAL,2018-06-28T00:00:00.000,,----,----,Brooklyn,,,,BK-01,33,,,,,,,2018-10-01T00:00:00.000,Preservation,No,Non Prevailing Wage,,,2.0,,,,,,,,,,,2.0,,2.0,2.0,2,Homeowner Assistance Program,2018-10-01T00:00:00.000,No,,False,Not Subject to LL44
67376,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2018-07-23T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2018-07-23T00:00:00.000,No,,False,Not Subject to LL44
67377,CONFIDENTIAL,2018-06-28T00:00:00.000,,----,----,Bronx,,,,BX-11,12,,,,,,,2019-03-22T00:00:00.000,Preservation,No,Non Prevailing Wage,,2.0,,,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2019-03-22T00:00:00.000,No,,False,Not Subject to LL44
67379,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2018-07-23T00:00:00.000,Preservation,No,Non Prevailing Wage,,,2.0,,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2018-07-23T00:00:00.000,No,,False,Not Subject to LL44
67380,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Brooklyn,,,,BK-02,35,,,,,,,2018-09-14T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2018-09-14T00:00:00.000,No,,False,Not Subject to LL44
67381,CONFIDENTIAL,2018-06-28T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2018-08-30T00:00:00.000,Preservation,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2018-08-30T00:00:00.000,No,,False,Not Subject to LL44
67382,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2018-09-20T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2018-09-20T00:00:00.000,No,,False,Not Subject to LL44
67384,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Bronx,,,,BX-05,14,,,,,,,2018-08-11T00:00:00.000,Preservation,No,Non Prevailing Wage,,3.0,,,,,,,,3.0,,,,,,3.0,3.0,3,Homeowner Assistance Program,2018-08-11T00:00:00.000,No,,False,Not Subject to LL44
67385,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2018-10-29T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2018-10-29T00:00:00.000,No,,False,Not Subject to LL44
67386,CONFIDENTIAL,2018-06-28T00:00:00.000,,----,----,Bronx,,,,BX-11,12,,,,,,,2019-02-09T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,,2.0,2.0,2,Homeowner Assistance Program,2019-02-09T00:00:00.000,No,,False,Not Subject to LL44
67389,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Bronx,,,,BX-12,12,,,,,,,2018-09-28T00:00:00.000,Preservation,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2018-09-28T00:00:00.000,No,,False,Not Subject to LL44
67397,CONFIDENTIAL,2018-06-13T00:00:00.000,,----,----,Queens,,,,QN-12,28,,,,,,,2019-01-29T00:00:00.000,Preservation,No,Non Prevailing Wage,3.0,,,,,,,,,3.0,,,,,,3.0,3.0,3,Homeowner Assistance Program,2019-01-29T00:00:00.000,No,,False,Not Subject to LL44
67398,55 EAST MOSHOLU PKWY NORTH.HPO.FY19,2019-06-28T00:00:00.000,73807,55,EAST MOSHOLU PARKWAY NORTH,Bronx,10467,2033260100,2017750,BX-07,11,419,BX0703,40.879256,-73.883125,40.87911,-73.882746,2019-06-28T00:00:00.000,Preservation,Yes,Non Prevailing Wage,10.0,3.0,31.0,,,1.0,1.0,33.0,5.0,6.0,,,,,45.0,,45.0,45,Multifamily Finance Program,2019-06-28T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
67399,1425 MACOMBS ROAD.HPO.FY19,2019-06-12T00:00:00.000,88783,1425,JEROME AVENUE,Bronx,10452,2028570081,2008309,BX-04,16,219,BX0403,40.84114,-73.917689,40.841096,-73.917938,2019-06-12T00:00:00.000,Preservation,Yes,Non Prevailing Wage,3.0,10.0,24.0,,,1.0,,28.0,10.0,,,,,,38.0,,38.0,38,Multifamily Finance Program,2019-06-12T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
67400,CONFIDENTIAL,2018-06-29T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46,,,,,,,2018-10-05T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,,,,,2.0,,2.0,2.0,2,Homeowner Assistance Program,2018-10-05T00:00:00.000,No,,False,Not Subject to LL44
67401,CONFIDENTIAL,2018-06-06T00:00:00.000,,----,----,Queens,,,,QN-03,21,,,,,,,2019-01-24T00:00:00.000,Preservation,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2019-01-24T00:00:00.000,No,,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,209702,180,BETHEL LOOP,Brooklyn,11239,3044520085,3397020,BK-05,42,105801,BK0504,40.651296,-73.882108,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,80.0,52.0,,,,,51.0,46.0,35.0,,,,,132.0,,132.0,132,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,228308,1260,CROTON LOOP,Brooklyn,11239,3044520001,3342904,BK-05,42,105804,BK0504,40.649114,-73.885157,40.650357,-73.884769,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,80.0,52.0,,,,,51.0,46.0,35.0,,,,,132.0,,132.0,132,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,296315,1420,FREEPORT LOOP,Brooklyn,11239,3044520020,3340238,BK-05,42,105804,BK0504,40.645845,-73.881711,40.644248,-73.880096,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,80.0,52.0,,,,,51.0,45.0,36.0,,,,,132.0,,132.0,132,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,352991,1155,PENNSYLVANIA AVENUE,Brooklyn,11239,3044350001,3336174,BK-05,42,105801,BK0504,40.651736,-73.885509,40.653544,-73.882277,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,95.0,61.0,,,,1.0,61.0,53.0,41.0,,,,,156.0,,156.0,156,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,385229,1445,GENEVA LOOP,Brooklyn,11239,3044520200,3343598,BK-05,42,105801,BK0504,40.646298,-73.879652,40.648557,-73.87923,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,80.0,52.0,,,,,51.0,45.0,36.0,,,,,132.0,,132.0,132,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,807564,175,ARDSLEY LOOP,Brooklyn,11239,3044350001,3336176,BK-05,42,105801,BK0504,40.652398,-73.883739,40.653544,-73.882277,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,95.0,61.0,,,,1.0,61.0,53.0,41.0,,,,,156.0,,156.0,156,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,807565,185,ARDSLEY LOOP,Brooklyn,11239,3044350001,3336173,BK-05,42,105801,BK0504,40.65214,-73.883015,40.653544,-73.882277,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,95.0,61.0,,,,1.0,61.0,53.0,41.0,,,,,156.0,,156.0,156,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,807781,190,BETHEL LOOP,Brooklyn,11239,3044520085,3343584,BK-05,42,105801,BK0504,40.651419,-73.881135,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,80.0,50.0,,,,,51.0,44.0,35.0,,,,,130.0,,130.0,130,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,807782,200,BETHEL LOOP,Brooklyn,11239,3044520085,3343585,BK-05,42,105801,BK0504,40.652097,-73.88162,40.65023,-73.881472,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,94.0,62.0,,,,1.0,61.0,53.0,41.0,,,,,156.0,,156.0,156,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
67403,STARRETT CITY,2018-05-25T00:00:00.000,808043,1280,CROTON LOOP,Brooklyn,11239,3044520001,3342905,BK-05,42,105804,BK0504,40.649264,-73.883719,40.650357,-73.884769,2018-05-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,80.0,52.0,,,,,51.0,46.0,35.0,,,,,132.0,,132.0,132,Multifamily Incentives Program,2018-05-25T00:00:00.000,Yes,Article V,False,Not Subject to LL44
