projectdwid,projectid,projectname,programname,startdate,projectedcompletiondate,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,commercial_square_footage,borrower_legal_entity_name,general_contractor_name,is_davis_bacon,is_section_220_nys_labor_law
42809,62109,CATON FLATS,Multifamily Finance Program,2018-12-26T00:00:00.000,,255,0,255.0,255,10914.0,BRP CATON FLATS LLC,LETTIRE CONSTRUCTION CORP.,No,No
46330,62159,WSFSSH. 340 WEST 85TH ST. THREE ARTS CLUB,Multifamily Finance Program,2017-05-09T00:00:00.000,,0,0,0.0,125,0.0,BRANDON HOUSING DEVELOPMENT FUND INC.,NO GENERAL CONTRACTOR,No,No
46350,62163,AMELIA VALENTI.HRP.FY18,Multifamily Finance Program,2018-05-10T00:00:00.000,,6,0,6.0,6,0.0,AMELIA VALENTI,R&S CONSTRUCTION CORP,No,No
46435,62191,NORTH COVE,Multifamily Finance Program,2023-01-27T00:00:00.000,2026-07-26T00:00:00.000,611,0,611.0,611,61734.0,SHERMAN CREEK OWNER LLC,JOY CONSTRUCTION CORP.,No,No
46433,62193,ATLANTIC CHESTNUT - LOT 1,Multifamily Finance Program,2021-06-25T00:00:00.000,,403,0,403.0,403,14699.0,"ATLANTIC CHESTNUT 1 ASSOCIATES, L.P.","MONADNOCK CONSTRUCTION, INC.",No,No
46432,62194,ATLANTIC CHESTNUT - LOT 2,Multifamily Finance Program,2022-12-15T00:00:00.000,,436,0,436.0,436,0.0,ATLANTIC CHESTNUT II ASSOCIATES LIHTC LLC,"MONADNOCK CONSTRUCTION, INC.",No,No
46475,62203,CCM. 404 SNEDIKER AVE. BEVERLY'S PLACE,Multifamily Finance Program,2017-11-20T00:00:00.000,2020-01-17T00:00:00.000,72,0,72.0,72,0.0,"BEVERLY'S PLACE, L.P",CHEEVER DEVELOPMENT CORP,No,No
46472,62204,256 MARTENSE STREET.GHPP.FY18,Multifamily Finance Program,2017-08-03T00:00:00.000,2019-05-31T00:00:00.000,6,0,6.0,6,0.0,THELMA JEAN MCINTOSH,"PROJECT EYE CONSULTANTS, INC.",No,No
46469,62208,1906-08AMETHYSTCONSTRUCTIONCORP.HRP.FY18,Multifamily Finance Program,2018-05-10T00:00:00.000,,11,0,11.0,11,0.0,1906-08 AMETHYST CONST CORP,R&S CONSTRUCTION CORP,No,No
46476,62209,ADEE TOWER APARTMENTS INC.HRP.FY18,Multifamily Finance Program,2018-06-11T00:00:00.000,2020-08-20T00:00:00.000,0,292,292.0,292,0.0,"ADEE TOWER APARTMENTS, INC.",SKYLINE RESTORATION INC.,No,No
46473,62210,CEDAR MANOR MUTUAL HOUSING CORP.HRP.FY18,Multifamily Finance Program,2018-06-21T00:00:00.000,,0,216,216.0,216,0.0,CEDAR MANOR MUTUAL HOUSING CORPORATION,FUTURA BUILDERS GROUP INC,No,No
46474,62211,THE GRAND,Multifamily Finance Program,2017-09-28T00:00:00.000,2022-07-20T00:00:00.000,138,0,138.0,138,0.0,NIXON PEABODY,"M. Melnick & Co., Inc.",No,No
46677,62227,LAMBERT HOUSES BUILDING 3A,Multifamily Finance Program,2017-06-28T00:00:00.000,,163,0,163.0,163,0.0,988 EAST 180 STREET LIHTC ASSOCIATES LLC,MONADNOCK CONSTRUCTION INC,No,No
46684,62229,LAMBERT REDEVELOPMENT-BUILDING 5AB,Multifamily Finance Program,2021-12-22T00:00:00.000,,279,0,279.0,279,0.0,"2080 BOSTON ROAD ASSOCIATES II, LLC","MONADNOCK CONSTRUCTION, INC.",No,No
46703,62241,PARK AND ELTON APARTMENTS,Small Homes Program,2018-12-14T00:00:00.000,2021-08-30T00:00:00.000,38,0,38.0,38,0.0,HIRSCHEN SINGER & EPSTEIN LLP,DP GROUP GENERAL CONTRACTORS,No,No
46917,62289,CAMBA. 210-214 HEGEMAN AVE,Multifamily Finance Program,2018-01-22T00:00:00.000,2020-09-30T00:00:00.000,71,0,71.0,71,0.0,CHV 210-214 HEGEMAN AVENUE LP,Galaxy,No,No
46966,62299,DUNN. 82-41 PARSONS BLVD. T BUILDING,Multifamily Finance Program,2019-06-28T00:00:00.000,2021-12-17T00:00:00.000,200,0,200.0,200,0.0,T BUILDING LLC,MEGA CONTRACTING GROUP LLC,No,No
46980,62962,CRESTON PARKVIEW,Multifamily Finance Program,2017-12-28T00:00:00.000,2020-02-28T00:00:00.000,189,0,189.0,189,0.0,CRESTON PARKVIEW LLC,"REAL BUILDERS, INC",No,No
47085,63014,1325 SOUTHERN BOULEVARD,Small Homes Program,2018-01-18T00:00:00.000,,31,0,31.0,31,4939.0,1319-25 SOUTHERN BOULEVARD LLC,BAEZ HUGHES DEVELOPMENT,No,No
47101,63026,LOS SURES. 11-23 MONTIETH ST. RHEINGOLD,Multifamily Finance Program,2021-09-29T00:00:00.000,,94,0,94.0,94,0.0,RHEINGOLD OWNER LP,J. Pilla Contracting,Yes,No
47134,63036,MHANY. 1921 CORTELYOU ROAD,Multifamily Finance Program,2018-06-13T00:00:00.000,2020-12-18T00:00:00.000,76,0,76.0,76,0.0,MHANY CORTELYOU LLC,MEGA CONTRACTING GROUP LLC,No,No
47237,63122,VOA. 112 EAST CLARKE PLACE,Multifamily Finance Program,2018-06-28T00:00:00.000,2021-04-02T00:00:00.000,122,0,122.0,122,0.0,112 CLARKE PLACE L.P.,PROCIDA-BUTZ,Yes,No
47332,63151,SPOFFORD DETENTION CENTER PHASE 1,Multifamily Finance Program,2019-06-27T00:00:00.000,,183,0,183.0,183,4723.0,PENINSULA BUILDING 1B LLC,HUNTS POINT BUILDERS LLC,No,No
47331,63154,RIVERWALK 8,Multifamily Finance Program,2018-12-18T00:00:00.000,2021-07-14T00:00:00.000,341,0,341.0,341,0.0,"RIVERWALK 8, LLC",MONADNOCK CONSTRUCTION,No,No
47351,63172,1618 FULTON STREET,Multifamily Finance Program,2018-06-22T00:00:00.000,,103,0,103.0,103,13930.0,16 FULTON PARTNERS LLC,FULTON STREET BUILDERS LLC,No,No
48235,63209,HUNTERS POINT SOUTH PARCEL C -SOUTH TOWER,Multifamily Finance Program,2018-12-26T00:00:00.000,2021-04-21T00:00:00.000,186,0,186.0,394,854.0,52-41 CENTER LLC,52-41 CENTER GC LLC,No,No
48256,63221,"THEHUTCHINSONPARKWAYAPARTMENTS,INC.HRP.FY17",Multifamily Finance Program,2017-06-30T00:00:00.000,,2,157,159.0,159,0.0,"HUTCHINSON PARKWAY APARTMENTS, INC.","DJM NYC, LLC",No,No
48352,63252,37 AVENUE B HDFC.HRP.FY19,Multifamily Finance Program,2019-06-13T00:00:00.000,2021-03-18T00:00:00.000,6,0,6.0,6,4107.0,37 AVENUE B HOUSING DEVELOPMENT FUND CORPORATION,EMPIREHD,No,No
48353,63260,ENNIS FRANCIS III B1,Multifamily Finance Program,2022-12-20T00:00:00.000,,169,0,169.0,169,0.0,CARTHAGE AFFORDABLE 124TH L.P.,ARDSLEY,No,No
48487,63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,Multifamily Finance Program,2017-11-02T00:00:00.000,2020-11-19T00:00:00.000,200,0,200.0,200,17805.0,FOUNTAIN SEAVIEW B1 LIMITED PARTNERSHIP,"CHATEAU GC, LLC",Yes,No
48501,63326,469 TOMPKINS AVE.GHPP.FY20,Multifamily Finance Program,2020-02-11T00:00:00.000,,6,0,6.0,6,1316.0,ANDREWLYN WINNINGHAM,Akhtar Construction Corp.,No,No
48553,63345,888 FOUNTAIN AVENUE BUILDING B3,Multifamily Finance Program,2017-11-02T00:00:00.000,2020-12-11T00:00:00.000,144,0,144.0,144,0.0,FOUNTAIN SEAVIEW B3 LIMITED,Chateau GC,No,No
48580,63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,Multifamily Finance Program,2018-06-26T00:00:00.000,2020-12-29T00:00:00.000,117,0,117.0,117,0.0,CUCS WEST 127TH STREET LLC,"BRUNO FRUSTACI CONTRACTING, INC",Yes,No
48658,63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,Multifamily Finance Program,2018-10-18T00:00:00.000,2021-03-01T00:00:00.000,89,0,89.0,89,0.0,BEL COMMUNITY HOUSING LLC,LEMLE & WOLFF CONSTRUCTION CORP.,Yes,No
48714,63751,MOSHOLU GRAND,Multifamily Finance Program,2018-06-22T00:00:00.000,2020-08-13T00:00:00.000,152,0,152.0,152,0.0,MOSHOLU GRAND LLC,BE BRONX BUILDERS LLC,No,No
48752,63757,SPOFFORD DETENTION CENTER PHASE 2,Multifamily Finance Program,2023-06-28T00:00:00.000,2027-06-27T00:00:00.000,359,0,359.0,359,0.0,PENINSULA BUILDING 2A LLC,BROADWAY BUILDERS LLC,No,No
48753,63760,DANCE THEATRE OF HARLEM,Small Homes Program,2017-06-30T00:00:00.000,2019-11-29T00:00:00.000,39,0,39.0,39,0.0,BRP DTH DEVELOPMENT LLC,BRP Construction Group LLC,No,No
48750,63761,168TH STREET GARAGE,Multifamily Finance Program,2018-06-29T00:00:00.000,,387,0,387.0,387,68846.0,"ARCHER GREEN APARTMENTS, L.P.",LETTIRE CONSTRUCTION CORP.,No,No
48782,63763,CONEY ISLAND PHASE 1 (L&M),Multifamily Finance Program,2018-06-29T00:00:00.000,,446,0,446.0,446,17902.0,CONEY ISLAND ASSOCIATES PHASE 1 LLC,L&M GROUP BUILDERS LLC,No,No
48774,63764,CONEY ISLAND PHASE 2,Multifamily Finance Program,2021-12-22T00:00:00.000,,376,0,376.0,376,11210.0,CONEY ISLAND ASSOCIATES PHASE 2 LLC,CONEY ISLAND PHASE 2 BUILDERS,No,No
48788,63765,CONEY ISLAND PHASE 3,Multifamily Finance Program,2025-06-26T00:00:00.000,2028-06-26T00:00:00.000,420,0,420.0,420,10833.0,CONEY ISLAND ASSOCIATES  PHASE 3 LLC,CONEY ISLAND PHASE 3 BUILDERS LLC,No,No
48780,63766,1001 WHITLOCK AVENUE,Multifamily Finance Program,2023-06-29T00:00:00.000,2025-12-31T00:00:00.000,265,0,265.0,265,0.0,WHITLOCK POINT LLC,BE BRONX BUILDERS LLC,No,No
48777,63769,LINWOOD PARK APARTMENTS,Multifamily Finance Program,2018-06-28T00:00:00.000,2020-11-10T00:00:00.000,100,0,100.0,100,0.0,LINWOOD PARK ASSOCIATES LLC,L&M GROUP BUILDERS LLC,No,No
48789,63771,700 MANIDA STREET,Multifamily Finance Program,2018-06-27T00:00:00.000,2021-06-29T00:00:00.000,108,0,108.0,108,0.0,PE2 OWNER LLC,GALAXY GC GROUP LLC,No,No
48781,63772,BRONX POINT A,Multifamily Finance Program,2020-12-29T00:00:00.000,,542,0,542.0,542,14997.0,BRONX POINT OWNER LLC,Chatsworth Builders LLC,No,No
48770,63774,ST. FRANCIS,Multifamily Finance Program,2021-06-24T00:00:00.000,,116,0,116.0,116,10412.0,ST FRANCIS COMMONS LLC,"L. RISO & SONS CO., INC.",No,No
48779,63775,BEACH GREEN DUNES - PHASE 2,Multifamily Finance Program,2017-12-15T00:00:00.000,2019-11-07T00:00:00.000,127,0,127.0,127,2964.0,BGN II OWNERS LLC,L&M GROUP BUILDERS LLC,No,No
48769,63776,EBENEZER PLAZA PHASE II,Multifamily Finance Program,2022-06-29T00:00:00.000,,208,0,208.0,208,12524.0,EBENEZER PLAZA OWNER II LLC,PROCIDA CONSTRUCTION CORP.,No,No
48773,63777,APEX PLACE,Multifamily Finance Program,2019-06-26T00:00:00.000,,442,0,442.0,442,0.0,"APEX PLACE ASSOCIATES, L.P.",MONADNOCK CONSTRUCTION,No,No
48836,63799,VICTORY COMMONS,Multifamily Finance Program,2020-08-11T00:00:00.000,,95,0,95.0,95,0.0,VICTORY BAPTIST EQUITIES LLC,EXACT CONSTRUCTION MANAGEMENT GROUP,No,No
48835,63800,THE BRIDGE. 3500 PARK AVE,Multifamily Finance Program,2018-05-17T00:00:00.000,2020-10-16T00:00:00.000,115,0,115.0,115,0.0,3500 PARK APTS LP,MEGA CONTRACTING GROUP LLC,No,No
48860,63808,INDEPENDENCE HOUSE.PLP.FY18,Multifamily Finance Program,2017-10-26T00:00:00.000,,120,0,120.0,120,3167.0,IH ASSOCIATES LLC,FG-PH Corporation,Yes,No
49027,63877,TYPE A. 1490 SOUTHERN BLVD. MWBE RFP SITE E,Multifamily Finance Program,2018-12-26T00:00:00.000,2020-12-18T00:00:00.000,115,0,115.0,115,0.0,1490 SOUTHERN OWNER LLC,MONADNOCK CONSTRUCTION,Yes,No
49028,63880,PRC TIFFANY STREET,Multifamily Finance Program,2018-06-25T00:00:00.000,2020-11-30T00:00:00.000,161,0,161.0,161,0.0,PRC TIFFANY,LETTIRE CONSTRUCTION CORP.,No,No
49056,63883,COURTLANDT MANOR,Small Homes Program,2023-11-03T00:00:00.000,2025-11-06T00:00:00.000,23,0,23.0,23,0.0,COURTLANDT MANOR VIEWS LLC,APEX BUILDING GROUP,No,No
49079,63886,MWBE SITE C - 1510-1524 BROADWAY,Multifamily Finance Program,2022-06-21T00:00:00.000,,108,0,108.0,108,9970.0,1510 BROADWAY LLC,GC MACQUESTEN CONSTRUCTION MANAGEMENT LLC,No,No
49111,63913,BEDFORD ARMS,Multifamily Finance Program,2017-12-28T00:00:00.000,2022-03-25T00:00:00.000,94,0,94.0,94,0.0,BEDFORD ARMS LLC,BEDFORD ARMS CONSTRUCTION L.L.C.,No,No
49137,63933,SUS. 461 ALABAMA AVENUE. MWBE SITE A.,Multifamily Finance Program,2020-07-31T00:00:00.000,2022-10-28T00:00:00.000,71,0,71.0,71,0.0,ALABAMA AVENUE APARTMENTS LLC,PENTA,No,No
49144,63941,HP DUNWELL HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,Multifamily Finance Program,2018-01-22T00:00:00.000,2019-12-05T00:00:00.000,183,0,183.0,183,0.0,DUNWELL NYAH III HOLDINGS LLC,AMK CONTRACTING CORP.,No,No
49168,63968,BALTON COMMONS,Small Homes Program,2019-11-27T00:00:00.000,2022-04-21T00:00:00.000,37,0,37.0,37,5411.0,BALTON COMMONS LLC,APEX BUILDING GROUP,No,No
49172,63974,SENDERO VERDE A,Multifamily Finance Program,2021-06-24T00:00:00.000,,348,0,348.0,348,6213.0,SV-A OWNERS LLC,L&M GROUP BUILDERS LLC,No,No
49204,64027,SENDERO VERDE B,Multifamily Finance Program,2019-06-27T00:00:00.000,,361,0,361.0,361,0.0,SV-B OWNERS LLC,L&M GROUP BUILDERS LLC,No,No
49278,64114,BLONDELL COMMONS,Multifamily Finance Program,2023-06-30T00:00:00.000,2026-04-30T00:00:00.000,182,0,182.0,182,15717.0,BLONDELL EQUITIES LLC,JOY CONSTRUCTION CORPORATION,No,No
52807,64232,RADROC,Multifamily Finance Program,2019-12-20T00:00:00.000,,253,0,253.0,253,20077.0,RADROC LLC,"REAL BUILDERS, INC",No,No
52816,64252,LINDEN TERRACE BUILDING 1,Multifamily Finance Program,2018-06-25T00:00:00.000,,235,0,235.0,235,17333.0,LINDEN TERRACE I LLC,"REAL BUILDERS, INC",No,No
52909,64383,1921 ATLANTIC AVE,Multifamily Finance Program,2020-08-19T00:00:00.000,,235,0,235.0,236,14990.0,NIXON PEABODY,MONADNOCK CONSTRUCTION INC,No,No
52921,64390,COOPER SQUARE MHA - PHASE 1.GHPP.FY20,Multifamily Finance Program,2020-03-31T00:00:00.000,,35,292,327.0,327,8977.0,COOPER SQUARE MUTUAL HOUSING ASSOCIATION II HOUSING DEVELOPMENT FUND CORPORATION INC,HFH NYC GC LLC,No,No
52937,64399,CAROL GARDENS.PLP.FY2018,Multifamily Finance Program,2017-11-21T00:00:00.000,2021-02-05T00:00:00.000,314,0,314.0,314,0.0,CAROL GARDENS PRESERVATION LLC,MDG Design & Construction,Yes,No
52962,64406,1184 RIVER AVE,Multifamily Finance Program,2019-06-27T00:00:00.000,,250,0,250.0,250,21943.0,RIVER TERRACE I LLC,Joy Construction Corp.,No,No
52965,64415,SPRING CREEK PHASE 4C,Multifamily Finance Program,2022-12-22T00:00:00.000,,240,0,240.0,240,0.0,SPRING CREEK 4C OWNER LLC,"MONADNOCK CONSTRUCTION, INC.",No,No
52976,64436,1755 WATSON AVENUE,Multifamily Finance Program,2018-06-21T00:00:00.000,,326,0,326.0,326,16507.0,1755 WATSON AVENUE LLC,Joy Construction Corp.,No,No
53004,64492,3377 WHITE PLAINS ROAD LLC.YR15.FY19,Multifamily Finance Program,2018-12-27T00:00:00.000,2021-02-04T00:00:00.000,72,0,72.0,72,0.0,3377 WHITE PLAINS ROAD LLC,NY LANDMARKS GENERAL CONSTRUCTION CORP.,No,No
53058,64543,LOWER EAST SIDE CLUSTER,Multifamily Finance Program,2021-06-30T00:00:00.000,,0,44,44.0,44,3038.0,LOWER EAST SIDE HOUSING DEVELOPMENT,A.A.D. CONSTRUCTION CORP.,No,No
53110,64608,142-150 SOUTH PORTLAND,Multifamily Finance Program,2021-09-23T00:00:00.000,,104,0,104.0,104,0.0,HANSON PLACE CHURCH SUPPORT CORPORATION,LETTIRE CONSTRUCTION CORP,No,No
53174,64671,683 THWAITES PLACE,Small Homes Program,2018-12-11T00:00:00.000,2022-07-27T00:00:00.000,36,0,36.0,36,5211.0,2241 WHITE PLAINS ROAD LLC,VOLMAR CONSTRUCTION,No,No
53182,64689,NME III,Multifamily Finance Program,2021-12-22T00:00:00.000,,0,52,52.0,52,0.0,Northern Manhattan Equities LLC,EXACT CONSTRUCTION MANAGEMENT GROUP,No,No
53241,64727,BUSHWICK ALLIANCE,Small Homes Program,2023-12-20T00:00:00.000,2025-12-31T00:00:00.000,27,0,27.0,28,0.0,BUSHWICK ALLIANCE LLC,Ambrosino Construction,No,No
53240,64728,DEKALB COMMONS,Multifamily Finance Program,2023-06-22T00:00:00.000,2025-06-22T00:00:00.000,85,0,85.0,85,1470.0,DEKALB COMMONS NY LLC,CP CONTRACTORS LLC,No,No
53250,64736,DOE. 3188 VILLA AVE,Multifamily Finance Program,2018-10-30T00:00:00.000,2020-12-17T00:00:00.000,68,0,68.0,68,0.0,VILLA HOUSE APARTMENTS LLC,MEGA CONTRACTING GROUP LLC,Yes,No
53259,64745,EAST VILLAGE HOMES - PHASE I,Small Homes Program,2019-10-15T00:00:00.000,,45,0,45.0,45,0.0,EAST VILLAGE HOMES OWNER LLC,A.A.D. CONSTRUCTION CORP,No,No
53267,64756,BANANA KELLY HDFC.GHPP.FY18,Multifamily Finance Program,2018-01-19T00:00:00.000,,21,0,21.0,21,0.0,BANANA KELLY HDFC,STARCO CONSTRUCTION CORP.,No,No
53307,64796,127 WEST 43 ST | WOODSTOCK,Multifamily Incentives Program,2018-06-20T00:00:00.000,,291,0,291.0,291,11240.0,WOODSTOCK HDFC FOR SENIOR CITIZENS INC,"ERIN CONSTRUCTION & DEVELOPMENT CO., INC.",No,No
53360,64828,RB.598-604 E 40TH STREET.BETHANY HOUSES,Multifamily Finance Program,2022-09-19T00:00:00.000,,58,0,58.0,58,0.0,BETHANY MH LLC,"L.RISO & SONS CO., INC.",Yes,No
53356,64829,RB.63-85 E 233RD ST.WOODLAWN SENIOR HOUSES,Multifamily Finance Program,2019-08-15T00:00:00.000,2021-08-31T00:00:00.000,80,0,80.0,80,0.0,WOODLAWN SENIOR LIVING LLC,L. RISO & SONS,Yes,No
53499,64885,ROCKAWAY VILLAGE PHASE 1 (RITA STARK SITE),Multifamily Finance Program,2018-06-27T00:00:00.000,,457,0,457.0,457,91049.0,ROCKAWAY VILLAGE HOUSING DEVELOPMENT FUND CORPORATION,LETTIRE CONSTRUCTION CORP.,No,No
53500,64886,ROCKAWAY VILLAGE PHASE 3,Multifamily Finance Program,2020-12-30T00:00:00.000,,354,0,354.0,354,0.0,FRV PHASE 3 LIHTC LLC,LETTIRE CONSTRUCTION CORP,No,No
53498,64887,ROCKAWAY VILLAGE PHASE 5,Multifamily Finance Program,2023-12-22T00:00:00.000,2026-05-29T00:00:00.000,385,0,385.0,385,0.0,HIRSCHEN SINGER & EPSTEIN LLP,LETTIRE CONSTRUCTION CORP,No,No
53510,64898,LA CENTRAL PHASE II (BUILDINGS C + E),Multifamily Finance Program,2025-04-24T00:00:00.000,2029-04-30T00:00:00.000,420,0,420.0,420,1567.0,LA CENTRAL II OWNER LLC,SKYCORE BUILDERS,No,No
53627,65054,NCV HOPE LLC.PLP.FY19 (MOUNT HOPE RENAISSANCE),Multifamily Finance Program,2018-12-21T00:00:00.000,2021-09-09T00:00:00.000,515,0,515.0,515,9235.0,NCV HOPE LLC,DP GROUP GENERAL CONTRACTORS,No,No
53903,65205,ACMH.2053 RYER AVE,Multifamily Finance Program,2018-06-04T00:00:00.000,2020-09-30T00:00:00.000,86,0,86.0,86,0.0,RYER AVENUE APARTMENTS LLC,MEGA CONTRACTING GROUP LLC,No,No
53968,65210,VOA. 305 W. 97TH ST. ROSE HOUSE,Multifamily Finance Program,2018-06-08T00:00:00.000,,97,0,97.0,97,0.0,305 WEST 97TH ASSOCIATES LP,FG-PH Corporation,No,No
53960,65212,645 GATES AVENUE,Multifamily Finance Program,2019-05-03T00:00:00.000,2021-09-20T00:00:00.000,90,0,90.0,90,0.0,ASTRA AT GATES AVENUE LLC,Stateside Construction LLC,No,No
53962,65213,COMPASS 3,Multifamily Finance Program,2017-12-28T00:00:00.000,2021-06-30T00:00:00.000,366,0,366.0,366,3852.0,COMPASS JV THREE LLC,NO GENERAL CONTRACTOR,No,No
53967,65215,RIVER TERRACE.HRP.FY19,Multifamily Finance Program,2019-05-16T00:00:00.000,,0,431,431.0,431,0.0,"158TH ST. AND RIVERSIDE DRIVE HOUSING CO., INC",MILLENIUM RESTORATION CORP.,No,No
54026,65227,DIEGO BEEKMAN MHA.GHPP.FY18,Multifamily Finance Program,2018-06-26T00:00:00.000,,1210,0,1210.0,1210,5944.0,DIEGO BEEKMAN MHA HDFC,R&S CONSTRUCTION CORP,No,No
54197,65254,CB WHCO PORTFOLIO.YR15.FY23,Multifamily Finance Program,2023-02-28T00:00:00.000,2025-02-28T00:00:00.000,78,0,78.0,78,5484.0,CB WHCO 2017 LLC,TRI-SEC CONSTRUCTION LLC,No,No
54307,65261,BETANCES (VI) FAMILY APARTMENTS,Multifamily Finance Program,2021-09-24T00:00:00.000,,101,0,101.0,101,10049.0,"BETANCES VI PARTNERS, LLC",LEMLE & WOLFF CONSTRUCTION CORP.,No,No
54302,65275,1025-1027 LEGGETT AVE HDFC.PLP.FY19,Multifamily Finance Program,2019-06-17T00:00:00.000,,0,48,48.0,48,3076.0,1025-1027 LEGGETT AVE HDFC,BUILDERS R US CONSTRUCTION CORPORATION,No,No
54362,65280,9 SHERMAN ASSOCIATES LLC.PLP.FY19,Multifamily Finance Program,2019-05-22T00:00:00.000,2021-12-03T00:00:00.000,92,0,92.0,92,3796.0,9 SHERMAN ASSOCIATES LLC,Lemle & Wolff Construction Corp,No,No
54381,65291,BEDFORD UNION ARMORY,Multifamily Finance Program,2019-01-31T00:00:00.000,,251,0,251.0,415,0.0,BEDFORD COURTS III LLC,ARMORY BUILDER II LLC,No,No
54374,65298,1675 WESTCHESTER,Multifamily Finance Program,2019-04-25T00:00:00.000,,249,0,249.0,249,11916.0,1675 WESTCHESTER AVENUE ASSOCIATES LLC,MONADNOCK CONSTRUCTION,No,No
54373,65303,PENINSULA A1,Multifamily Finance Program,2021-12-16T00:00:00.000,,194,0,194.0,194,21690.0,EC A1 LIMITED PARTNERSHIP,"CHATEAU GC, LLC",No,No
54383,65304,LINDEN TERRACE BUILDING 2,Multifamily Finance Program,2020-12-17T00:00:00.000,,160,0,160.0,160,0.0,LINDEN TERRACE II LLC,"REAL BUILDERS, INC",No,No
54376,65305,BCHS. 2435 PACIFIC STREET,Multifamily Finance Program,2023-06-29T00:00:00.000,2026-12-30T00:00:00.000,236,0,236.0,236,6963.0,2435 PACIFIC STREET LLC,"MEGA CONTRACTING GROUP, LLC",No,No
54378,65315,BED STUY CENTRAL AND NORTH PHASE I,Multifamily Finance Program,2021-06-30T00:00:00.000,,20,11,31.0,31,0.0,BED STUY BEST LLC,HERITAGE V LLC,No,No
54352,65320,BREAKING GROUND.453 EAST 142ND ST.BETANCES V,Multifamily Finance Program,2019-06-24T00:00:00.000,2021-08-16T00:00:00.000,152,0,152.0,152,0.0,BG BETANCES L.P.,MONADNOCK CONSTRUCTION,Yes,No
54467,65337,332 EAST 54TH STREET.GHPP.FY19,Multifamily Finance Program,2018-07-12T00:00:00.000,,19,0,19.0,19,0.0,SNS ORGANIZATION DBA PLATINUM ENERGY GROUP,SNS ORGANIZATION LTD,No,No
54466,65348,LIVONIA REGINA HDFC.HPO.FY18,Multifamily Finance Program,2018-06-28T00:00:00.000,2019-10-07T00:00:00.000,168,0,168.0,168,200.0,"REGINA PACIS OWNER, LP","GKC INDUSTRIES, INC.",No,No
54850,65357,MOUNT HOPE PRESERVATION APARTMENTS LLC.YR15.FY18,Multifamily Finance Program,2018-02-23T00:00:00.000,,497,0,497.0,497,9425.0,MOUNT HOPE PRESERVATION APARTMENTS LLC,NOTIAS CONSTRUCTION INC,No,No
54852,65360,SEVENTEENTH STREET HDFC.YR15.FY20,Multifamily Finance Program,2019-10-29T00:00:00.000,2021-11-05T00:00:00.000,18,0,18.0,18,0.0,SEVENTEENTH STREET HOUSING DEVELOPMENT FUND CORPORATION,Avante Contracting Corp.,Yes,No
54855,65369,THE BARNETT,Multifamily Finance Program,2024-06-26T00:00:00.000,2027-06-26T00:00:00.000,185,0,185.0,185,0.0,50-25 BARNETT AVENUE HOUSING DEVELOPMENT FUND CORPORATION,"MEGA CONTRACTING GROUP, LLC",No,No
54966,65373,MMN1801- UPTOWN 6,Multifamily Finance Program,2018-06-29T00:00:00.000,2021-07-20T00:00:00.000,82,0,82.0,82,2634.0,GOLDSTEIN HALL PLLC,MDG Design & Construction,No,No
54961,65374,TMN209G-2 - 640 RIVERSIDE,Multifamily Finance Program,2018-06-29T00:00:00.000,,133,0,133.0,133,0.0,UHAB HOUSING DEVELOPMENT FUND,MDG Design & Construction,No,No
54970,65377,NORTHCORE STUDIOS.YR15.FY24,Multifamily Finance Program,2024-02-09T00:00:00.000,2026-02-28T00:00:00.000,57,0,57.0,57,1280.0,NORTHCORE STUDIOS HOUSING DEVELOPMENT FUND CORPORATION,BRISA BUILDERS CORP,No,No
54965,65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,Multifamily Finance Program,2019-06-28T00:00:00.000,,197,0,197.0,197,5321.0,BETHEL DESTINY PAVILION HDFC,PYRAMID ETC COMPANIES LLC,No,No
55007,65390,81 - 95 LENOX AVENUE AKA CANAAN IV TOWERS,Multifamily Finance Program,2021-12-30T00:00:00.000,,161,0,161.0,161,0.0,CHURCH HOME RENTAL HDFC,CHURCH HOME RENTAL HDFC,No,No
55057,65409,EDGEMERE COMMONS - B1,Multifamily Finance Program,2023-06-26T00:00:00.000,2025-11-01T00:00:00.000,237,0,237.0,237,7925.0,EC B1 PARCEL LP,JOY CONSTRUCTION CORPORATION,No,No
55138,65433,2274 ADAM CLAYTON POWELL JR. BLVD. CLUSTER,Multifamily Finance Program,2021-05-05T00:00:00.000,,0,36,36.0,36,1076.0,GOLDSTEIN HALL PLLC,"ERIN CONSTRUCTION & DEVELOPMENT CO., INC.",No,No
55198,65467,EHEBCLT,Multifamily Finance Program,2020-11-23T00:00:00.000,,38,0,38.0,38,1184.0,EAST HARLEM/EL BARRIO MHA HOUSING DEVELOPMENT FUND CORPORATION,A.A.D. CONSTRUCTION CORP.,No,No
55197,65470,110 LENOX AVENUE CLUSTER,Multifamily Finance Program,2024-02-07T00:00:00.000,2026-08-01T00:00:00.000,18,37,55.0,55,3667.0,CB ANCP 2018 LLC,TRI-SEC CONSTRUCTION LLC,No,No
