Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,BIN_str,earliest_dob_date,earliest_dob_date_source,fully_permitted_date,BBL_str,count_nb_bisweb_01_matched,count_new_building_dobnow_i1_matched,earliest_co_date
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991875,416,VANDALIA AVENUE,Brooklyn,11239,3044520250,3000000,BK-05,42,107001,BK0504,40.654529,-73.87652,40.654271,-73.876488,2024-09-06T00:00:00.000,New Construction,No,Non Prevailing Wage,4.0,4.0,,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520250,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991876,418,VANDALIA AVENUE,Brooklyn,11239,3044520251,3000000,BK-05,42,107001,BK0504,40.654534,-73.876397,40.654296,-73.876373,2024-09-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520251,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991877,422,VANDALIA AVENUE,Brooklyn,11239,3044520252,3000000,BK-05,42,107001,BK0504,40.654564,-73.876152,40.654331,-73.876225,2024-09-10T00:00:00.000,New Construction,No,Non Prevailing Wage,5.0,3.0,,,,,,,1.0,7.0,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520252,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991879,433,VANDALIA AVENUE,Brooklyn,11239,3044520111,3000000,BK-05,42,107001,BK0504,40.65466,-73.875792,40.65485,-73.876689,2024-10-30T00:00:00.000,New Construction,No,Non Prevailing Wage,,8.0,,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520111,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991880,435,VANDALIA AVENUE,Brooklyn,11239,3044520112,3000000,BK-05,42,107001,BK0504,40.654671,-73.875763,40.654875,-73.876573,2024-11-15T00:00:00.000,New Construction,No,Non Prevailing Wage,,,7.0,,,1.0,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520112,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991881,437,VANDALIA AVENUE,Brooklyn,11239,3044520113,3000000,BK-05,42,107001,BK0504,40.654679,-73.87573,40.654902,-73.876458,2024-11-01T00:00:00.000,New Construction,No,Non Prevailing Wage,4.0,4.0,,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520113,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991882,441,VANDALIA AVENUE,Brooklyn,11239,3044520114,3000000,BK-05,42,107001,BK0504,40.654701,-73.875665,40.654899,-73.876332,2024-08-30T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,1.0,1.0,6.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520114,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991883,451,VANDALIA AVENUE,Brooklyn,11239,3044520115,3000000,BK-05,42,107001,BK0504,40.654759,-73.875514,40.654858,-73.876119,2024-07-24T00:00:00.000,New Construction,No,Non Prevailing Wage,6.0,2.0,,,,,1.0,1.0,6.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520115,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991884,455,VANDALIA AVENUE,Brooklyn,11239,3044520116,3000000,BK-05,42,107001,BK0504,40.654786,-73.875453,40.654915,-73.875961,2024-07-24T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520116,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991885,457,VANDALIA AVENUE,Brooklyn,11239,3044520117,3000000,BK-05,42,107001,BK0504,40.6548,-73.875424,40.654957,-73.875856,2024-07-24T00:00:00.000,New Construction,No,Non Prevailing Wage,5.0,3.0,,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-21,3044520117,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991886,459,VANDALIA AVENUE,Brooklyn,11239,3044520118,3000000,BK-05,42,107001,BK0504,40.654813,-73.875395,40.654995,-73.875748,2024-07-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,1.0,1.0,6.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520118,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991887,461,VANDALIA AVENUE,Brooklyn,11239,3044520119,3000000,BK-05,42,107001,BK0504,40.654827,-73.875366,40.655039,-73.875647,2024-07-24T00:00:00.000,New Construction,No,Non Prevailing Wage,5.0,3.0,,,,,,1.0,7.0,,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520119,1,0,
64415,SPRING CREEK PHASE 4C,2022-12-22T00:00:00.000,991889,465,VANDALIA AVENUE,Brooklyn,11239,3044520121,3000000,BK-05,42,107001,BK0504,40.654857,-73.875308,40.655093,-73.875524,2024-07-31T00:00:00.000,New Construction,No,Non Prevailing Wage,,,8.0,,,,,,1.0,7.0,,,,,8.0,,8.0,8,Multifamily Finance Program,2024-12-13T00:00:00.000,No,420c,3000000,2019-09-03,pre__filing_date,2022-12-20,3044520121,1,0,
64436,1755 WATSON AVENUE,2018-06-21T00:00:00.000,1012932,1120,ROSEDALE AVENUE,Bronx,10472,2037517501,2024208,BX-09,18,70,BX0901,40.828084,-73.868368,40.828004,-73.867869,2021-11-03T00:00:00.000,New Construction,No,Non Prevailing Wage,28.0,31.0,75.0,,,1.0,26.0,48.0,55.0,6.0,,,,,135.0,,135.0,135,Multifamily Finance Program,2024-02-29T00:00:00.000,No,420c,2024208,2017-10-03,pre__filing_date,2019-04-22,2037517501,1,0,2021-11-03 11:36:03
64436,1755 WATSON AVENUE,2018-06-21T00:00:00.000,1012933,1111,COMMONWEALTH AVENUE,Bronx,10472,2037517501,2024208,BX-09,18,70,BX0901,40.82802,-73.867385,40.828004,-73.867869,2021-11-03T00:00:00.000,New Construction,No,Non Prevailing Wage,23.0,32.0,67.0,,,1.0,27.0,50.0,29.0,17.0,,,,,123.0,,123.0,123,Multifamily Finance Program,2024-02-29T00:00:00.000,No,420c,2024208,2017-10-03,pre__filing_date,2019-04-22,2037517501,1,0,2021-11-03 11:36:03
64436,1755 WATSON AVENUE,2018-06-21T00:00:00.000,1012934,1755,WATSON AVENUE,Bronx,10472,2037517501,2024208,BX-09,18,70,BX0901,40.827537,-73.867455,40.828004,-73.867869,2024-02-29T00:00:00.000,New Construction,No,Non Prevailing Wage,15.0,18.0,35.0,,,,30.0,38.0,,,,,,,68.0,,68.0,68,Multifamily Finance Program,2024-02-29T00:00:00.000,No,420c,2024208,2017-10-03,pre__filing_date,2019-04-22,2037517501,1,0,2021-11-03 11:36:03
64608,142-150 SOUTH PORTLAND,2021-09-23T00:00:00.000,976722,142-150,SOUTH PORTLAND AVENUE,Brooklyn,11217,3020030037,3427387,BK-02,35,35,BK0203,40.684941,-73.974173,40.684895,-73.974465,2025-06-26T00:00:00.000,New Construction,No,Non Prevailing Wage,16.0,25.0,19.0,43.0,,1.0,16.0,56.0,21.0,11.0,,,,,104.0,,104.0,104,Multifamily Finance Program,2025-06-26T00:00:00.000,No,Article XI,3427387,2019-05-15,pre__filing_date,2022-03-31,3020030037,1,0,2024-02-28 14:34:05
64689,NME III,2021-12-22T00:00:00.000,994120,207,WEST 140 STREET,Manhattan,10030,1020260024,1000000,MN-10,9,230,MN1002,40.818736,-73.941995,40.819008,-73.942071,2024-05-17T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,21.0,,,,10.0,11.0,,,,,,,21.0,21.0,21,Multifamily Finance Program,2025-04-29T00:00:00.000,No,Article XI,1000000,,,,1020260024,1,0,
64689,NME III,2021-12-22T00:00:00.000,994121,304,WEST 150 STREET,Manhattan,10039,1020450098,1000000,MN-10,9,259,MN1002,40.826069,-73.939785,40.826047,-73.940298,2025-04-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,31.0,,,1.0,11.0,8.0,11.0,,,,,,31.0,31.0,31,Multifamily Finance Program,2025-04-29T00:00:00.000,No,Article XI,1000000,2019-08-13,pre__filing_date,2022-03-17,1020450098,1,0,
64728,DEKALB COMMONS,2023-06-22T00:00:00.000,976969,1187,FULTON STREET,Brooklyn,11216,3020000043,3057467,BK-03,36,227,BK0301,40.680793,-73.954049,40.681035,-73.954103,,New Construction,No,Non Prevailing Wage,1.0,,2.0,,,,,,3.0,,,,,,3.0,,3.0,3,Multifamily Finance Program,,No,420c,3057467,2020-05-01,pre__filing_date,2023-08-31,3020000043,1,0,
64728,DEKALB COMMONS,2023-06-22T00:00:00.000,976970,648,DEKALB AVENUE,Brooklyn,11216,3017790022,3049618,BK-03,36,253,BK0301,40.69148,-73.950382,40.691252,-73.950375,,New Construction,No,Non Prevailing Wage,15.0,7.0,22.0,,,1.0,6.0,19.0,18.0,2.0,,,,,45.0,,45.0,45,Multifamily Finance Program,,No,420c,3049618,2020-04-29,pre__filing_date,2023-08-14,3017790022,1,0,
64728,DEKALB COMMONS,2023-06-22T00:00:00.000,999658,639,DEKALB AVENUE,Brooklyn,11216,3017740077,3000000,BK-03,36,253,BK0301,40.691496,-73.950385,40.691691,-73.950609,,New Construction,No,Non Prevailing Wage,11.0,8.0,18.0,,,,4.0,12.0,15.0,6.0,,,,,37.0,,37.0,37,Multifamily Finance Program,,No,420c,3000000,2020-05-01,pre__filing_date,2023-09-12,3017740077,1,0,
64736,DOE. 3188 VILLA AVE,2018-10-30T00:00:00.000,979673,3188,VILLA AVENUE,Bronx,10468,2033110040,2098417,BX-07,11,411,BX0702,40.876776,-73.886771,40.876674,-73.886489,2020-12-17T00:00:00.000,New Construction,No,Prevailing Wage,41.0,27.0,,,,,60.0,8.0,,,,,,,68.0,,68.0,68,Multifamily Finance Program,2020-12-17T00:00:00.000,No,420c,2098417,2017-10-12,pre__filing_date,2019-04-02,2033110040,1,0,2020-12-17 00:00:00
64828,RB.598-604 E 40TH STREET.BETHANY HOUSES,2022-09-19T00:00:00.000,989272,604,EAST 40 STREET,Brooklyn,11203,3049730016,3000000,BK-17,45,834,BK1702,40.640688,-73.938903,40.64071,-73.939177,2024-10-11T00:00:00.000,New Construction,No,Prevailing Wage,57.0,,,,,1.0,45.0,12.0,,1.0,,,,,58.0,,58.0,58,Multifamily Finance Program,2024-10-11T00:00:00.000,No,420c,3000000,2019-10-03,pre__filing_date,2023-03-07,3049730016,1,0,
64829,RB.63-85 E 233RD ST.WOODLAWN SENIOR HOUSES,2019-08-15T00:00:00.000,989273,69,EAST 233 STREET,Bronx,10470,2033650071,2018798,BX-12,11,44901,BX1203,40.895956,-73.873778,40.89626,-73.873532,2021-08-31T00:00:00.000,New Construction,No,Prevailing Wage,79.0,,,,,1.0,59.0,20.0,1.0,,,,,,80.0,,80.0,80,Multifamily Finance Program,2021-08-31T00:00:00.000,No,420c,2018798,2018-09-12,pre__filing_date,2020-01-07,2033650071,1,0,2021-08-31 12:07:05
64885,ROCKAWAY VILLAGE PHASE 1 (RITA STARK SITE),2018-06-27T00:00:00.000,983133,20-02,MOTT AVENUE,Queens,11691,,,QN-14,31,103202,QN1401,40.604317,-73.752959,,,2024-12-10T00:00:00.000,New Construction,No,Non Prevailing Wage,67.0,68.0,320.0,,,2.0,47.0,136.0,208.0,66.0,,,,,457.0,,457.0,457,Multifamily Finance Program,2024-12-10T00:00:00.000,No,Article XI,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
64886,ROCKAWAY VILLAGE PHASE 3,2020-12-30T00:00:00.000,996947,1721,REDFERN AVENUE,Queens,11691,4155377501,4620755,QN-14,31,103202,QN1401,40.606694,-73.753145,40.606419,-73.752861,2023-08-21T00:00:00.000,New Construction,No,Non Prevailing Wage,89.0,88.0,176.0,,,1.0,42.0,102.0,163.0,47.0,,,,,354.0,,354.0,354,Multifamily Finance Program,2025-05-28T00:00:00.000,No,420c,4620755,,,,4155377501,0,0,
64887,ROCKAWAY VILLAGE PHASE 5,2023-12-22T00:00:00.000,1011389,14-12,AUGUSTINA AVENUE,Queens,11691,,,QN-14,31,103202,QN1401,40.606871,-73.751195,,,,New Construction,No,Non Prevailing Wage,25.0,38.0,69.0,,,1.0,19.0,33.0,67.0,14.0,,,,,133.0,,133.0,133,Multifamily Finance Program,,No,420c,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
64887,ROCKAWAY VILLAGE PHASE 5,2023-12-22T00:00:00.000,1011390,16-25,REDFERN AVENUE,Queens,11691,4155370065,4297960,QN-14,31,103202,QN1401,40.607495,-73.752583,40.607075,-73.752502,,New Construction,No,Non Prevailing Wage,72.0,68.0,111.0,,,1.0,34.0,63.0,127.0,28.0,,,,,252.0,,252.0,252,Multifamily Finance Program,,No,420c,4297960,2022-03-22,pre__filing_date,,4155370065,1,0,
64898,LA CENTRAL PHASE II (BUILDINGS C + E),2025-04-24T00:00:00.000,1010411,625,BROOK AVENUE,Bronx,10455,2023610026,2000000,BX-01,17,71,BX0102,40.817083,-73.913741,40.817064,-73.914041,,New Construction,No,Non Prevailing Wage,16.0,75.0,74.0,,,1.0,8.0,79.0,55.0,24.0,,,,,166.0,,166.0,166,Multifamily Finance Program,,No,420c,2000000,2020-02-06,pre__filing_date,2025-05-06,2023610026,1,0,
64898,LA CENTRAL PHASE II (BUILDINGS C + E),2025-04-24T00:00:00.000,1010412,671,BROOK AVENUE,Bronx,10455,2023610050,2127324,BX-01,17,71,BX0102,40.817793,-73.913324,40.817686,-73.913747,,New Construction,No,Non Prevailing Wage,98.0,31.0,124.0,,,1.0,13.0,133.0,77.0,27.0,4.0,,,,254.0,,254.0,254,Multifamily Finance Program,,No,420c,2127324,2020-02-10,pre__filing_date,2025-05-29,2023610050,1,0,
65205,ACMH.2053 RYER AVE,2018-06-04T00:00:00.000,983973,2051,RYER AVENUE,Bronx,10457,2031560070,2013665,BX-05,15,381,BX0502,40.85179,-73.901214,40.851947,-73.901554,2020-09-30T00:00:00.000,New Construction,No,Non Prevailing Wage,52.0,33.0,,,,1.0,54.0,4.0,20.0,8.0,,,,,86.0,,86.0,86,Multifamily Finance Program,2020-09-30T00:00:00.000,No,420c,2013665,2015-06-10,pre__filing_date,2018-08-15,2031560070,2,0,2020-09-30 00:00:00
65212,645 GATES AVENUE,2019-05-03T00:00:00.000,985707,645,GATES AVENUE,Brooklyn,11221,3018110070,3429039,BK-03,36,277,BK0302,40.687345,-73.940865,40.687564,-73.940905,2021-09-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,18.0,27.0,44.0,,1.0,14.0,41.0,22.0,12.0,,,,1.0,90.0,,90.0,90,Multifamily Finance Program,2021-09-20T00:00:00.000,No,Article XI,3429039,2016-09-29,pre__filing_date,2019-05-01,3018110070,1,0,2021-09-20 11:25:55
65213,COMPASS 3,2017-12-28T00:00:00.000,977584,1560,BOONE AVENUE,Bronx,10460,2030147502,2129027,BX-03,17,157,BX0303,40.833153,-73.885013,40.833607,-73.884159,2021-02-22T00:00:00.000,New Construction,No,Non Prevailing Wage,74.0,74.0,217.0,,,1.0,87.0,154.0,69.0,56.0,,,,,366.0,,366.0,366,Multifamily Finance Program,2021-06-30T00:00:00.000,No,420c,2129027,2017-07-14,pre__filing_date,2018-03-26,2030147502,1,0,2020-02-20 00:00:00
65261,BETANCES (VI) FAMILY APARTMENTS,2021-09-24T00:00:00.000,989929,472,WILLIS AVENUE,Bronx,10455,2022910101,2130670,BX-01,8,43,BX0101,40.814364,-73.91903,40.814202,-73.918755,2023-12-28T00:00:00.000,New Construction,No,Non Prevailing Wage,37.0,23.0,32.0,8.0,,1.0,19.0,44.0,24.0,14.0,,,,,101.0,,101.0,101,Multifamily Finance Program,2025-04-24T00:00:00.000,No,,2130670,2018-12-04,pre__filing_date,2022-01-10,2022910101,1,0,2023-12-28 13:01:02
65291,BEDFORD UNION ARMORY,2019-01-31T00:00:00.000,988140,1089,PRESIDENT STREET,Brooklyn,11225,3012747501,3427017,BK-09,35,323,BK0901,40.668297,-73.954613,40.668467,-73.954811,2023-06-27T00:00:00.000,New Construction,No,Non Prevailing Wage,9.0,12.0,39.0,,,,12.0,30.0,15.0,3.0,,,,,60.0,,60.0,60,Multifamily Finance Program,2023-06-27T00:00:00.000,No,420c,3427017,2018-06-14,pre__filing_date,2019-11-14,3012747501,2,0,2021-12-29 16:08:34
65291,BEDFORD UNION ARMORY,2019-01-31T00:00:00.000,988250,1101,PRESIDENT STREET,Brooklyn,11225,3012747501,3427018,BK-09,35,323,BK0901,40.668277,-73.954267,40.668705,-73.954086,2023-06-27T00:00:00.000,New Construction,No,Non Prevailing Wage,41.0,38.0,111.0,,,1.0,28.0,103.0,33.0,27.0,,,,,191.0,,191.0,355,Multifamily Finance Program,2023-06-27T00:00:00.000,No,420c,3427018,2018-03-08,pre__filing_date,2021-11-30,3012747501,2,0,2021-12-29 16:36:32
65298,1675 WESTCHESTER,2019-04-25T00:00:00.000,985028,1675,WESTCHESTER AVENUE,Bronx,10472,2037807501,2025407,BX-09,18,64,BX0901,40.83023,-73.872089,40.830546,-73.872403,2021-03-01T00:00:00.000,New Construction,No,Non Prevailing Wage,50.0,49.0,112.0,37.0,,1.0,27.0,105.0,92.0,25.0,,,,,249.0,,249.0,249,Multifamily Finance Program,2023-04-04T00:00:00.000,No,Article XI,2025407,2018-04-11,pre__filing_date,2019-05-13,2037807501,1,0,2021-03-01 00:00:00
65303,PENINSULA A1,2021-12-16T00:00:00.000,1001190,5123,BEACH CHANNEL DRIVE,Queens,11691,4158437501,4000000,QN-14,31,97204,QN1402,40.595196,-73.782775,40.59465,-73.783072,2024-08-28T00:00:00.000,New Construction,No,Non Prevailing Wage,97.0,,96.0,,,1.0,45.0,87.0,55.0,7.0,,,,,194.0,,194.0,194,Multifamily Finance Program,,No,420c,4000000,,,,4158437501,1,0,
65304,LINDEN TERRACE BUILDING 2,2020-12-17T00:00:00.000,989116,573,EMERALD STREET,Brooklyn,11208,3044960015,3425087,BK-05,42,1220,BK0505,40.668754,-73.858798,40.669102,-73.858411,2023-05-25T00:00:00.000,New Construction,No,Non Prevailing Wage,44.0,36.0,79.0,,,1.0,38.0,69.0,40.0,13.0,,,,,160.0,,160.0,160,Multifamily Finance Program,2025-02-13T00:00:00.000,No,420c,3425087,2019-01-29,pre__filing_date,2021-05-18,3044960015,1,0,2023-05-25 09:45:34
65305,BCHS. 2435 PACIFIC STREET,2023-06-29T00:00:00.000,1002844,2435,PACIFIC STREET,Brooklyn,11233,3014370046,3000000,BK-16,37,36502,BK1601,40.675235,-73.904872,40.675458,-73.905261,,New Construction,No,Non Prevailing Wage,154.0,25.0,56.0,,,1.0,63.0,72.0,73.0,28.0,,,,,236.0,,236.0,236,Multifamily Finance Program,,No,420c,3000000,2003-12-26,pre__filing_date,2023-11-01,3014370046,2,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,926974,687A,HANCOCK STREET,Brooklyn,11233,3016570059,3341825,BK-03,36,383,BK0302,40.685114,-73.927692,40.685366,-73.92745,2025-03-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,3.0,,1.0,,2.0,,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3341825,2019-02-27,pre__filing_date,2023-07-28,3016570059,1,0,2025-03-26 00:00:00
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,927550,821,WILLOUGHBY AVENUE,Brooklyn,11206,3015890058,3000000,BK-03,36,287,BK0302,40.695428,-73.935723,40.695667,-73.935579,2025-03-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,1.0,2.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3000000,2008-02-11,pre__filing_date,2021-12-04,3015890058,2,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,927551,278,BAINBRIDGE STREET,Brooklyn,11233,3016870047,3000000,BK-03,36,381,BK0302,40.681506,-73.926279,40.681322,-73.925915,2025-05-02T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,3.0,,,,,1.0,2.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3000000,2019-02-27,pre__filing_date,2022-10-26,3016870047,1,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,927552,1662,BERGEN STREET,Brooklyn,11213,3013560006,3000000,BK-08,41,307,BK0802,40.674876,-73.927685,40.674681,-73.927614,2025-03-07T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,3.0,,,,,1.0,2.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3000000,2019-02-28,pre__filing_date,2022-11-09,3013560006,1,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,927561,697A,JEFFERSON AVENUE,Brooklyn,11221,,,BK-03,36,295,BK0302,40.685544,-73.930457,,,2025-02-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,3.0,,,,,1.0,2.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,927563,358,MALCOLM X BOULEVARD,Brooklyn,11233,3016860048,3047821,BK-03,36,297,BK0302,40.680657,-73.928617,40.680646,-73.928869,,New Construction,No,Non Prevailing Wage,,,,,3.0,,1.0,,1.0,1.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3047821,2019-03-05,pre__filing_date,2021-12-07,3016860048,1,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,978709,191,CHAUNCEY STREET,Brooklyn,11233,3016870073,3000000,BK-03,36,381,BK0302,40.680648,-73.927369,40.680906,-73.927376,2025-03-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,3000000,2019-03-06,pre__filing_date,2021-12-07,3016870073,1,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,978711,179,CHAUNCEY STREET,Brooklyn,11233,3016870080,3000000,BK-03,36,381,BK0302,40.680593,-73.927827,40.68081,-73.927921,2025-05-01T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,3.0,,,,,1.0,2.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3000000,2019-02-27,pre__filing_date,2021-12-04,3016870080,1,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,996113,50,BUFFALO AVENUE,Brooklyn,11233,3017100049,3000000,BK-03,41,299,BK0302,40.677432,-73.924759,40.677402,-73.924954,2025-03-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,2.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,3000000,2019-02-27,pre__filing_date,2022-03-01,3017100049,1,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,996114,1835,ATLANTIC AVENUE,Brooklyn,11233,3017100051,3000000,BK-03,41,299,BK0302,40.677125,-73.925087,40.677539,-73.924989,2025-03-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,3.0,,,,3.0,,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3000000,2019-03-05,latest_action_date,2022-03-01,3017100051,2,0,
65315,BED STUY CENTRAL AND NORTH PHASE I,2021-06-30T00:00:00.000,997575,13,HUNTERFLY PLACE,Brooklyn,11233,3017080067,3000000,BK-03,36,299,BK0302,40.677835,-73.928328,40.677794,-73.928079,,New Construction,No,Non Prevailing Wage,,,,3.0,,,1.0,,1.0,1.0,,,,,2.0,1.0,3.0,3,Multifamily Finance Program,,No,UDAAP,3000000,2019-03-06,pre__filing_date,2023-01-06,3017080067,1,0,
65320,BREAKING GROUND.453 EAST 142ND ST.BETANCES V,2019-06-24T00:00:00.000,988893,445,EAST 142 STREET,Bronx,10454,2022870026,2129390,BX-01,8,41,BX0101,40.811114,-73.919734,40.811287,-73.919113,2021-08-16T00:00:00.000,New Construction,No,Prevailing Wage,151.0,,,,,1.0,130.0,22.0,,,,,,,152.0,,152.0,152,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,2129390,2018-08-15,pre__filing_date,2019-08-06,2022870026,1,0,2021-08-20 15:41:46
65369,THE BARNETT,2024-06-26T00:00:00.000,1002282,50-25,BARNETT AVENUE,Queens,11104,4001190143,4000000,QN-02,26,17101,QN0261,40.750171,-73.913174,40.750319,-73.912412,,New Construction,No,Non Prevailing Wage,46.0,46.0,92.0,,,1.0,20.0,92.0,56.0,17.0,,,,,185.0,,185.0,185,Multifamily Finance Program,,No,Article XI,4000000,2022-02-16,pre__filing_date,2024-07-03,4001190143,1,0,
65409,EDGEMERE COMMONS - B1,2023-06-26T00:00:00.000,1006808,5119,BEACH CHANNEL DRIVE,Queens,11691,4158430001,4000000,QN-14,31,97204,QN1402,40.595204,-73.782638,40.594775,-73.782312,,New Construction,No,Non Prevailing Wage,71.0,71.0,94.0,,,1.0,46.0,119.0,64.0,8.0,,,,,237.0,,237.0,237,Multifamily Finance Program,,No,420c,4000000,2020-09-25,pre__filing_date,2023-10-19,4158430001,1,0,
